step,net_worth,action
156,9066.63539493302,1.0
157,9131.157603788452,1.0
158,9172.899657504964,1.0
159,9172.16031905332,1.0
160,9205.942399074585,1.0
161,9317.677055286336,1.0
162,9336.999381359105,1.0
163,9408.502651363713,1.0
164,9443.79468799199,1.0
165,9452.54234149918,1.0
166,9430.139675512013,1.0
167,9403.391263414367,1.0
168,9346.434477445853,1.0
169,9372.2494747483,1.0
170,9358.582376928247,1.0
171,9335.479472119092,1.0
172,9332.956479652858,1.0
173,9309.203810089084,1.0
174,9301.161371720384,1.0
175,9313.659035162595,1.0
176,9320.827774534111,1.0
177,9317.890325993541,1.0
178,9325.222572907249,1.0
179,9268.5380625416,1.0
180,9287.468681415468,1.0
181,9263.763642309637,1.0
182,9265.816017415305,1.0
183,9255.284709893525,1.0
184,9267.911757564774,1.0
185,9281.042835007383,1.0
186,9294.237893662154,1.0
187,9280.599231936396,1.0
188,9287.734558897118,1.0
189,9306.365887878543,1.0
190,9315.888424955245,1.0
191,9310.017082385892,1.0
192,9263.136626430454,1.0
193,9285.642373259436,1.0
194,9248.168577296452,1.0
195,9250.788963385645,1.0
196,9256.508883752882,1.0
197,9275.038553697206,1.0
198,9259.04964877805,1.0
199,9276.49945804156,1.0
200,9279.078611794026,1.0
201,9250.37166370188,1.0
202,9270.290436852467,1.0
203,9303.326069398514,1.0
204,9289.448544480687,1.0
205,9364.473624763606,1.0
206,9375.985266636173,1.0
207,9441.890891479006,1.0
208,9449.431432783416,1.0
209,9430.552709781634,1.0
210,9510.180882828392,1.0
211,9536.83545581487,1.0
212,9521.142997178727,1.0
213,9511.652450708107,1.0
214,9530.184253359503,1.0
215,9529.31837428825,1.0
216,9674.183213059578,1.0
217,9618.223823098426,1.0
218,9646.131716940909,1.0
219,9648.06821496233,1.0
220,9659.45829253179,1.0
221,9654.622734697095,1.0
222,9665.713522374112,1.0
223,9687.513343162245,1.0
224,9642.380285201174,1.0
225,9685.561205288963,1.0
226,9645.091666792106,1.0
227,9661.583890580267,1.0
228,9640.443076277395,1.0
229,9695.39085218404,1.0
230,9545.259648749465,1.0
231,9561.80661201914,1.0
232,9576.552859617648,1.0
233,9641.255637671846,1.0
234,9598.02353261433,1.0
235,9628.961292303838,1.0
236,9646.499253459659,1.0
237,9611.970725963176,1.0
238,9651.237417671397,1.0
239,9646.536220382242,1.0
240,9658.246914914866,1.0
241,9655.565391222943,1.0
242,9705.127370870303,1.0
243,9687.017133316815,1.0
244,9623.258433593177,1.0
245,9577.21755332177,1.0
246,9578.302390319086,1.0
247,9534.870521699155,1.0
248,9568.886488595988,1.0
249,9551.946396322697,1.0
250,9570.577725304123,1.0
251,9582.909037594714,1.0
252,9511.835152613947,1.0
253,9499.104313198524,1.0
254,9514.503880063437,1.0
255,9414.029917192109,1.0
256,9408.882984124895,1.0
257,9403.383443488437,1.0
258,9409.032273619938,1.0
259,9384.037657637875,1.0
260,9355.181420050687,1.0
261,9339.225216639968,1.0
262,9372.537390203026,1.0
263,9377.904703001017,1.0
264,9362.162481199863,1.0
265,9395.70783073613,1.0
266,9386.336715861544,1.0
267,9400.745284840312,1.0
268,9395.000482890568,1.0
269,9407.59696176045,1.0
270,9405.929184830107,1.0
271,9382.787891293654,1.0
272,9476.930557770425,1.0
273,9510.992022418128,1.0
274,9545.4274217058,1.0
275,9556.42294846693,1.0
276,9553.958249993999,1.0
277,9558.166791949508,1.0
278,9462.65848204427,1.0
279,9297.329608014268,1.0
280,9230.821137972402,1.0
281,9258.61244382828,1.0
282,9239.880877614469,1.0
283,9217.599775930408,1.0
284,9239.592962159742,1.0
285,9274.304191562063,1.0
286,9279.626717511543,1.0
287,9250.09014636837,1.0
288,9268.308441080175,1.0
289,9282.17814607207,1.0
290,9287.401856593877,1.0
291,9293.389787149836,1.0
292,9292.46063776878,1.0
293,9384.897849490268,1.0
294,9426.29156105168,1.0
295,9415.819258425558,1.0
296,9434.783289710223,1.0
297,9356.794457499513,1.0
298,9371.737625051008,1.0
299,9366.758464940129,1.0
300,9385.590268386328,1.0
301,9311.24907617118,1.0
302,9360.993046822023,1.0
303,9225.364251477384,1.0
304,9157.162412020309,1.0
305,9068.610992584096,1.0
306,8971.40860236129,1.0
307,8979.630899026399,1.0
308,8932.310394511762,1.0
309,8991.935197027411,1.0
310,9086.066489066463,1.0
311,9071.52569224923,1.0
312,9006.184523878132,1.0
313,9031.813264762952,1.0
314,9064.971883416822,1.0
315,9021.237881295016,1.0
316,8901.541829583302,1.0
317,8874.243179061068,1.0
318,8878.35219468655,1.0
319,8840.392852413495,1.0
320,8860.905939934826,1.0
321,8811.997990456228,1.0
322,8804.015267885547,1.0
323,8750.80422643791,1.0
324,8676.489337609983,1.0
325,8666.77130238501,1.0
326,8784.922563274202,1.0
327,8808.013382743282,1.0
328,8827.584524641125,1.0
329,8721.242062809872,1.0
330,8651.445669365261,1.0
331,8715.393469115954,1.0
332,8587.925121931336,1.0
