step,net_worth,action
127,10030.174069377716,1.0
128,10031.297216844432,1.0
129,10036.237178055186,1.0
130,10011.48357418158,1.0
131,10009.761100125479,1.0
132,9990.673256119691,1.0
133,9943.317961165854,1.0
134,9986.937611016107,1.0
135,9972.596244833949,1.0
136,9902.725146547333,1.0
137,9762.443084132958,1.0
138,9556.884446010097,1.0
139,9618.141286373413,1.0
140,9527.974252688238,1.0
141,9537.955163999612,1.0
142,9430.80312038919,1.0
143,9475.06079350625,1.0
144,9462.722216336171,1.0
145,9561.077844492977,1.0
146,9477.165515229595,1.0
147,9387.809224127537,1.0
148,9301.08619473316,1.0
149,9295.395895508926,1.0
150,9037.732653144396,1.0
151,9075.908341155973,1.0
152,9213.737411750184,1.0
153,9214.664244365576,1.0
154,9300.322643220072,1.0
155,9264.323407358286,1.0
156,9342.882381637448,1.0
157,9467.264828737272,1.0
158,9547.921917989976,1.0
159,9481.0889807919,1.0
160,9354.735834607618,1.0
161,9552.922283770367,1.0
162,9481.693970309687,1.0
163,9438.870905721542,1.0
164,9538.516737732969,1.0
165,9572.84635353709,1.0
166,9659.472169327206,1.0
167,9563.643151059814,1.0
168,9546.342904786768,1.0
169,9737.215681916248,1.0
170,9658.333920718078,1.0
171,9653.133464800758,1.0
172,9700.973883954506,1.0
173,9649.297774628709,1.0
174,9597.959553364326,1.0
175,9603.843335975684,1.0
176,9562.529441807103,1.0
177,9531.841088966507,1.0
178,9544.349553988694,1.0
179,9662.556577664376,1.0
180,9645.159117787065,1.0
181,9652.637958565441,1.0
182,9481.089924613301,1.0
183,9483.274871155696,1.0
184,9352.348910285493,1.0
185,9344.585979265537,1.0
186,9333.702774695188,1.0
187,9284.671252933878,1.0
188,9318.420418576628,1.0
189,9314.384638267651,1.0
190,9269.831549052202,1.0
191,9220.446094265668,1.0
192,9244.565450158068,1.0
193,9190.015404667436,1.0
194,9142.16365965688,1.0
195,9069.54415345171,1.0
196,9231.792715143712,1.0
197,9270.26853836068,1.0
198,9281.648192987748,1.0
199,9386.159424319283,1.0
200,9339.072174643215,1.0
201,9360.081639020631,1.0
202,9325.257460802593,1.0
203,9209.281630917938,1.0
204,9273.413351267489,1.0
205,9386.64266087639,1.0
206,9286.598536233909,1.0
207,9333.47248227344,1.0
208,9455.451016265928,1.0
209,9930.771743287642,1.0
210,9880.782242804722,1.0
211,9946.467493179665,1.0
212,10051.803624415326,1.0
213,10061.503276949321,1.0
214,10034.023916870774,1.0
215,9980.673468380308,1.0
216,9948.977114283867,1.0
217,9936.465817797478,1.0
218,9930.511248581077,1.0
219,9879.191903744706,1.0
220,9908.675940478133,1.0
221,9925.441040017038,1.0
222,9925.282478021736,1.0
223,9857.519876744069,1.0
224,9851.984364229533,1.0
225,9910.784437487078,1.0
226,9878.0857450632,1.0
227,9892.094886112345,1.0
228,9871.370455797913,1.0
229,9770.361745684013,1.0
230,9818.423019045504,1.0
231,9514.565382049876,1.0
232,9598.74764423383,1.0
233,9583.548344398525,1.0
234,9604.576685203952,1.0
235,9622.368662426712,1.0
236,9656.461379059283,1.0
237,9630.24296437194,1.0
238,9627.736174731941,1.0
239,9617.28901564867,1.0
240,9549.174368988575,1.0
241,9719.423704693487,1.0
242,9701.221165161463,1.0
243,9766.572302760595,1.0
244,9772.027590456077,1.0
245,9763.311399821512,1.0
246,9797.862813654774,1.0
247,9817.767063172083,1.0
248,9861.878443972051,1.0
249,9960.713533400361,1.0
250,9991.744493409376,1.0
251,9922.014968332851,1.0
252,9920.305707776359,1.0
253,10018.783088893842,1.0
254,9894.026888519378,1.0
255,9969.380645322097,1.0
256,10002.085944495779,1.0
257,10139.51105953053,1.0
258,10100.609572861891,1.0
259,10130.846779073,1.0
260,10129.604710109807,1.0
261,10108.584863696984,1.0
262,10077.33588094443,1.0
263,10078.362758628286,1.0
264,10071.746570610061,1.0
265,10053.42133429596,1.0
266,10003.584732879937,1.0
267,10023.912758206117,1.0
268,10052.291580079436,1.0
269,10068.103420003736,1.0
270,10095.708308328562,1.0
271,10114.735747764713,1.0
272,10100.220718444842,1.0
273,10093.603586605217,1.0
274,10077.951252497623,1.0
275,10090.981650754344,1.0
276,10127.413156817607,1.0
277,10203.327543532281,1.0
278,10247.967464316585,1.0
279,10269.791446562722,1.0
280,10227.603573777182,1.0
281,10239.868532878014,1.0
282,10290.281809169805,1.0
283,10261.938852509707,1.0
284,10331.270084955177,1.0
285,10313.226107418457,1.0
286,10309.369653175594,1.0
287,10302.228700458634,1.0
288,10328.664194068115,1.0
289,10300.159843948513,1.0
290,10305.287625617988,1.0
291,10321.004139580822,1.0
292,10222.866534167557,1.0
293,10210.254248791303,1.0
294,10221.502712243686,1.0
295,10197.8741434796,1.0
296,10228.2576420078,1.0
297,10258.899747599766,1.0
298,10230.938094785512,1.0
299,10211.834205815914,1.0
300,10203.38889192332,1.0
301,10099.539279393608,1.0
302,10159.229376231924,1.0
303,10129.804800246733,1.0
304,10175.266789470963,1.0
305,10239.160666827562,1.0
306,10236.158370952246,1.0
307,10145.71007848969,1.0
308,10087.56218581996,1.0
309,10100.489707544015,1.0
310,10067.74948697851,1.0
311,10118.973505853417,1.0
312,10187.32033257806,1.0
313,10175.51218303512,1.0
314,10285.775061981929,1.0
315,10216.349447396396,1.0
316,10252.988594167791,1.0
317,10217.454662256503,1.0
318,10223.378085366685,1.0
319,10218.128550736532,1.0
320,10240.166780440606,1.0
321,10201.452170409284,1.0
322,10227.321371178401,1.0
323,10260.023838887884,1.0
324,10284.331959060406,1.0
325,10193.471216645787,1.0
326,10319.951778719153,1.0
327,10160.188298774936,1.0
328,10189.283481091314,1.0
329,10251.830525309251,1.0
330,10267.331847992751,1.0
331,10259.48302922534,1.0
332,10252.083469444615,1.0
333,10233.271221287801,1.0
334,10208.373212739903,1.0
335,10219.435743376365,1.0
336,10260.405142733727,1.0
337,10266.810858579618,1.0
338,10296.904603937834,1.0
339,10314.679592375383,1.0
340,10328.029002265508,1.0
341,10334.70370721057,1.0
342,10316.055683977464,1.0
343,10355.369620598169,1.0
344,10371.464606942644,1.0
345,10388.257077302167,1.0
346,10345.8700582011,1.0
347,10339.960792411928,1.0
348,10367.809186658109,1.0
349,10339.986275589745,1.0
350,10286.521624709805,1.0
351,10258.88747792156,1.0
352,10251.961716483935,1.0
353,10206.345884371409,1.0
354,10171.64629057825,1.0
355,10147.789317035216,1.0
356,10150.384825886877,1.0
357,10169.471726071262,1.0
358,10128.453248001071,1.0
359,10104.958701875868,1.0
360,10044.797638158652,1.0
361,10104.20930768379,1.0
362,10135.886785352217,1.0
363,10111.200192798055,1.0
364,10098.193390076347,1.0
365,10071.012277560392,1.0
366,10104.958701875868,1.0
367,10071.033041631204,1.0
368,10116.169412472227,1.0
369,10099.644987390477,1.0
370,10140.359554969673,1.0
371,10153.779751464843,1.0
372,10118.697910004443,1.0
373,10116.118446116594,1.0
374,10221.094981398626,1.0
375,10250.242073892037,1.0
376,10274.64174474042,1.0
377,10061.131411317483,1.0
378,10151.588198172643,1.0
379,10188.318895619897,1.0
380,10183.726260684565,1.0
381,10213.852095970402,1.0
382,10203.59181352445,1.0
383,10151.638220706875,1.0
384,10173.337618528132,1.0
385,10188.800244534204,1.0
386,10180.93160551738,1.0
387,10147.270215264887,1.0
388,10166.457160517737,1.0
389,10195.239937950517,1.0
390,10241.424894367607,1.0
391,10228.906991131416,1.0
392,10201.792889934903,1.0
393,10205.631411571152,1.0
394,10193.545778536436,1.0
395,10215.862435553685,1.0
396,10241.714647537592,1.0
397,10205.369029221783,1.0
398,10158.48753261105,1.0
399,10212.203239983548,1.0
400,10260.803435364782,1.0
401,10281.903506596655,1.0
402,10256.661003237537,1.0
403,10250.542209097428,1.0
404,10285.690118055873,1.0
405,10276.267005192258,1.0
406,10234.97576273729,1.0
407,10262.483437457855,1.0
408,10246.680091926164,1.0
409,10259.785995894932,1.0
410,10255.246214958033,1.0
411,10247.997666601404,1.0
412,10228.150046368131,1.0
413,10236.758641363029,1.0
414,10235.120167411582,1.0
415,10227.058988829034,1.0
416,10226.169909069666,1.0
417,10214.279647064875,1.0
418,10210.939463128143,1.0
419,10228.802226955948,1.0
420,10225.962268361534,1.0
421,10216.902526737149,1.0
422,10218.415472442315,1.0
423,10193.222047796029,1.0
424,10205.728625175414,1.0
425,10217.061088732451,1.0
426,10222.502219106926,1.0
427,10215.962480622149,1.0
428,10210.802609025055,1.0
429,10223.060017554682,1.0
430,10210.96683394876,1.0
431,10205.31428758055,1.0
432,10200.721652645218,1.0
433,10213.695421617902,1.0
434,10242.89914339535,1.0
435,10254.728057009102,1.0
436,10271.422369942962,1.0
437,10278.440625877844,1.0
438,10259.350894229254,1.0
439,10295.039612850243,1.0
440,10306.424930405714,1.0
441,10308.416393560987,1.0
442,10298.979123376359,1.0
443,10295.040556671645,1.0
444,10304.467444820864,1.0
445,10325.863875972525,1.0
446,10318.923957213894,1.0
447,10291.87403587262,1.0
448,10250.163736715787,1.0
449,10297.761593769583,1.0
450,10286.250747967832,1.0
451,10279.111682893672,1.0
452,10292.437497248782,1.0
453,10309.795316627265,1.0
454,10300.17022598392,1.0
455,10278.080086102813,1.0
456,10289.071830134231,1.0
457,10307.45369573237,1.0
458,10296.13255803214,1.0
459,10289.170931381297,1.0
460,10291.142574287156,1.0
461,10279.473166490105,1.0
462,10263.391393645234,1.0
463,10242.68300829461,1.0
464,10226.167077605465,1.0
465,10214.550523806847,1.0
466,10170.200356192528,1.0
467,10163.652123315145,1.0
468,10192.130990256932,1.0
469,10186.048061330046,1.0
470,10223.613096895433,1.0
471,10189.60532418892,1.0
472,10220.949632902933,1.0
473,10218.275786875025,1.0
474,10217.768954782903,1.0
475,10226.688067018596,1.0
476,10284.189442028914,1.0
477,10269.897154559589,1.0
478,10248.877308146768,1.0
479,10290.430932951102,1.0
480,10465.173802344283,1.0
481,10545.800689312166,1.0
482,10552.679259679759,1.0
483,10535.228945804014,1.0
484,10552.816113782845,1.0
485,10576.840143713785,1.0
486,10573.424454065005,1.0
487,10562.920665697697,1.0
488,10579.169494930475,1.0
489,10572.738295906765,1.0
490,10552.415933508988,1.0
491,10507.003022997591,1.0
492,10515.071752151343,1.0
493,10513.789098867925,1.0
494,10656.376916963973,1.0
495,10636.616128299554,1.0
496,10531.77361565641,1.0
497,10491.958509871985,1.0
498,10484.576882697871,1.0
499,10560.54317958958,1.0
500,10554.84344215134,1.0
501,10543.617630412573,1.0
502,10530.700490723922,1.0
503,10572.76000379898,1.0
504,10596.151673391516,1.0
505,10679.528855920757,1.0
506,10651.646484104154,1.0
507,10650.237358753053,1.0
508,10638.064894149482,1.0
509,10678.473663594883,1.0
510,10660.978990113314,1.0
511,10688.809451752884,1.0
512,10681.258880548063,1.0
513,10700.590230475207,1.0
514,10693.265232585129,1.0
515,10705.393337582873,1.0
516,10751.131866477479,1.0
517,10901.352368240201,1.0
518,10969.195194336922,1.0
519,10985.73188909688,1.0
520,10954.13935535451,1.0
521,11041.489082158885,1.0
522,11054.562896200034,1.0
523,11043.741983842123,1.0
524,11007.128320248545,1.0
525,11240.081374523894,1.0
526,11209.419448682516,1.0
527,11288.767457652584,1.0
528,11222.805667607263,1.0
529,11191.75866263444,1.0
530,11219.396584708287,1.0
531,11255.65537145524,1.0
532,11315.707895711386,1.0
533,11293.047687704317,1.0
534,11311.134137204064,1.0
535,11372.225808822277,1.0
536,11390.576528314192,1.0
537,11342.59170448615,1.0
538,11325.275413249296,1.0
539,11291.54795549876,1.0
540,11323.609568477232,1.0
541,11237.69256255897,1.0
542,11228.008954988787,1.0
543,11258.841712503674,1.0
544,11312.778274083916,1.0
545,11343.297682893803,1.0
546,11310.259214765707,1.0
547,11295.398746813216,1.0
548,11312.56780191158,1.0
549,11293.902789893262,1.0
550,11330.711824516768,1.0
551,11318.738506228721,1.0
552,11278.405242495366,1.0
553,11294.347329772947,1.0
554,11247.479046661818,1.0
555,11195.860510441458,1.0
556,11204.643712395467,1.0
557,11184.100495789948,1.0
558,11161.397815819852,1.0
559,11139.031136268371,1.0
560,11116.585175719238,1.0
561,11172.054503254056,1.0
562,11180.993435739163,1.0
563,11189.334929277691,1.0
564,11208.342548464429,1.0
565,11212.758688797847,1.0
566,11247.551720909665,1.0
567,11259.714747299231,1.0
568,11277.059353178107,1.0
569,11236.61283087668,1.0
570,11281.157425699525,1.0
571,11302.43399153331,1.0
572,11282.444798089946,1.0
573,11277.982410507897,1.0
574,11286.953432920624,1.0
575,11353.699538549847,1.0
576,11343.52891913695,1.0
577,11317.174594167922,1.0
578,11234.323120158817,1.0
579,11272.921640157865,1.0
580,11242.326725635929,1.0
581,11260.142298393705,1.0
582,11300.253764097917,1.0
583,11328.545754402385,1.0
584,11317.401111304069,1.0
585,11333.881176779989,1.0
586,11311.84577854012,1.0
587,11432.854064132789,1.0
588,11406.471424521744,1.0
589,11404.38369158361,1.0
590,11521.325994582483,1.0
591,11484.264015823615,1.0
592,11503.90682681296,1.0
593,11419.820834411867,1.0
594,11473.26188975679,1.0
595,11512.023690858143,1.0
596,11461.111133045433,1.0
597,11429.594105015107,1.0
598,11458.746860436922,1.0
599,11433.217435372022,1.0
600,11462.45419089849,1.0
601,11478.45573892431,1.0
602,11476.868231328493,1.0
603,11445.456911295036,1.0
604,11420.932656021776,1.0
605,11431.74224252288,1.0
606,11432.219816151583,1.0
607,11424.958054295348,1.0
608,11394.481117448486,1.0
609,11389.60156080737,1.0
610,11381.311977445877,1.0
611,11373.463158678465,1.0
612,11385.765870635321,1.0
613,11374.084193160063,1.0
614,11385.054229299267,1.0
615,11401.150159465144,1.0
616,11390.721876809885,1.0
617,11394.33010602439,1.0
618,11374.749587247486,1.0
619,11393.207902379072,1.0
620,11366.569487168463,1.0
621,11398.992583743368,1.0
622,11450.514850180865,1.0
623,11431.927231517397,1.0
624,11461.163987043867,1.0
625,11370.266435594624,1.0
626,11397.84206545603,1.0
627,11374.930800956401,1.0
628,11357.771184072046,1.0
629,11346.86344014528,1.0
630,11357.98071242298,1.0
631,11364.029663779442,1.0
632,11380.523886576375,1.0
633,11375.372509371884,1.0
634,11362.534650680887,1.0
635,11346.39530473058,1.0
636,11324.027681357698,1.0
637,11363.318966264787,1.0
638,11354.355494423264,1.0
639,11344.10842547692,1.0
640,11341.781905724436,1.0
641,11361.34826718033,1.0
642,11390.766236415713,1.0
643,11408.429853927992,1.0
644,11387.573288617474,1.0
645,11395.719411126078,1.0
646,11348.758633517691,1.0
647,11325.771863306014,1.0
648,11285.977521592402,1.0
649,11229.208551988953,1.0
650,11310.349821620164,1.0
651,11337.929226767177,1.0
652,11360.465794170766,1.0
653,11383.154316819853,1.0
654,11426.610685567803,1.0
655,11439.718477179373,1.0
656,11441.397535451044,1.0
657,11445.345540369764,1.0
658,11484.210218003782,1.0
659,11515.52621207578,1.0
660,11519.234486358748,1.0
661,11351.915716102705,1.0
662,11406.524278520177,1.0
663,11335.945314183109,1.0
664,11323.928580110636,1.0
665,11368.187197049096,1.0
666,11377.308287064521,1.0
667,11451.160424018879,1.0
668,11412.799747012783,1.0
669,11422.500343368178,1.0
670,11453.856921760402,1.0
671,11478.218839752755,1.0
672,11484.75385913053,1.0
673,11459.6519851601,1.0
674,11430.438825168647,1.0
675,11435.643056371571,1.0
676,11398.743414893606,1.0
677,11389.461875240082,1.0
678,11450.290220687524,1.0
679,11466.914690837739,1.0
680,11480.492505506809,1.0
681,11475.573308366866,1.0
682,11454.798855518202,1.0
683,11492.542273328303,1.0
684,11454.29391106888,1.0
685,11452.707347294467,1.0
686,11481.79686668244,1.0
687,11457.913466140191,1.0
688,11471.400673954804,1.0
689,11504.81950210734,1.0
690,11524.13952617768,1.0
691,11513.206299073097,1.0
692,11457.4566565823,1.0
693,11444.933090417702,1.0
694,11375.832150393977,1.0
695,11387.085332953362,1.0
696,11422.116208058133,1.0
697,11419.813283840662,1.0
698,11433.617615645877,1.0
699,11480.836056496628,1.0
700,11483.482531703918,1.0
701,11464.062462565118,1.0
702,11446.906620966362,1.0
703,11431.080623721056,1.0
704,11442.821761944553,1.0
705,11473.24490097158,1.0
706,11470.407773841369,1.0
707,11498.20992083892,1.0
708,11423.214816168434,1.0
709,11239.185688014724,1.0
710,11320.425115071597,1.0
711,11356.61877814191,1.0
712,11348.807712230522,1.0
713,11368.187197049096,1.0
714,11365.511463378389,1.0
715,11374.423025042879,1.0
716,11423.228029668042,1.0
717,11406.678121408475,1.0
718,11369.83699685735,1.0
719,11376.83826400702,1.0
720,11405.04342274263,1.0
721,11432.955053022653,1.0
722,11460.85630126727,1.0
723,11450.604513213924,1.0
724,11460.016300220734,1.0
725,11494.743264834507,1.0
726,11463.440484262119,1.0
727,11479.990392521688,1.0
728,11502.257027004707,1.0
729,11539.808849070485,1.0
730,11618.095058964875,1.0
731,11619.423959496922,1.0
732,11642.763718912427,1.0
733,11574.666061037542,1.0
734,11697.70639410571,1.0
735,11700.884240761538,1.0
736,11719.349162642928,1.0
737,11693.620591262501,1.0
738,11702.726580135515,1.0
739,11660.891696553801,1.0
740,11646.9552297525,1.0
741,11653.798878728272,1.0
742,11642.658010915557,1.0
743,11656.862522994628,1.0
744,11723.677527586093,1.0
745,11714.910370595893,1.0
746,11712.75751398112,1.0
747,11730.84773876647,1.0
748,11711.220972740937,1.0
749,11683.154555751216,1.0
750,11684.055905188794,1.0
751,11639.960569352636,1.0
752,11674.536522542314,1.0
753,11669.761730076665,1.0
754,11704.955886283738,1.0
755,11709.905285708499,1.0
756,11740.53795308646,1.0
757,11690.951464341597,1.0
758,11808.899880953511,1.0
759,11758.37617755785,1.0
760,11760.611146634476,1.0
761,11767.117851370233,1.0
762,11739.14487269917,1.0
763,11709.332386118333,1.0
764,11721.1820638029,1.0
765,11685.394243934848,1.0
766,11676.083445817902,1.0
767,11704.852065929674,1.0
768,11682.298509740871,1.0
769,11657.34953483734,1.0
770,11662.129990231391,1.0
771,11638.450455111673,1.0
772,11660.382976818877,1.0
773,11648.071770469414,1.0
774,11619.845847662991,1.0
775,11636.660025914729,1.0
776,11631.624738742514,1.0
777,11628.363835803431,1.0
778,11585.173624690453,1.0
779,11590.673271991764,1.0
780,11612.225433674526,1.0
781,11637.544386567091,1.0
782,11643.699989741825,1.0
783,11648.257703285333,1.0
784,11623.700414263054,1.0
785,11620.819871348413,1.0
786,11615.435370257976,1.0
787,11640.485334051371,1.0
788,11638.908208490962,1.0
789,11629.83336572417,1.0
790,11618.236632174963,1.0
791,11580.33182090536,1.0
792,11583.295420103252,1.0
793,11609.750733962144,1.0
794,11584.663961134125,1.0
795,11564.119800707207,1.0
796,11564.518093338262,1.0
797,11602.83818602413,1.0
798,11586.290165407365,1.0
799,11583.17933007098,1.0
800,11555.064778189826,1.0
801,11535.461607699308,1.0
802,11525.248516323387,1.0
803,11527.99503659914,1.0
804,11532.711312137953,1.0
805,11521.49116332759,1.0
806,11550.691109819432,1.0
807,11533.358773618766,1.0
808,11518.132102962843,1.0
809,11526.40941664613,1.0
810,11523.871480899908,1.0
811,11547.42926305895,1.0
812,11563.849867786636,1.0
813,11558.53426565844,1.0
814,11478.779469664714,1.0
815,11389.597785521768,1.0
816,11443.53812238761,1.0
817,11347.481643162675,1.0
818,11384.651217561208,1.0
819,11359.860804652979,1.0
820,11405.549311013352,1.0
821,11444.58482032088,1.0
822,11448.010892005066,1.0
823,11448.104330323727,1.0
824,11423.61405262089,1.0
825,11422.580568187228,1.0
826,11370.784593543554,1.0
827,11360.671547236097,1.0
828,11396.328175929466,1.0
829,11383.408204776615,1.0
830,11341.485545804646,1.0
831,11328.310742873633,1.0
832,11380.983527598468,1.0
833,11416.463661689922,1.0
834,11444.296954793695,1.0
835,11398.000627451334,1.0
836,11385.297735220622,1.0
837,11443.01996443868,1.0
838,11482.84545225851,1.0
839,11444.69430360335,1.0
840,11428.410552978752,1.0
841,11393.824217753669,1.0
842,11396.529209887793,1.0
843,11410.907385104576,1.0
844,11425.472436958675,1.0
845,11397.806200242809,1.0
846,11416.235256910977,1.0
847,11404.502613080085,1.0
848,11401.47105874135,1.0
849,11381.665910471103,1.0
850,11349.15220704174,1.0
851,11333.412097543893,1.0
852,11348.326363316215,1.0
853,11309.7797534942,1.0
854,11373.820866989296,1.0
855,11423.58573797887,1.0
856,11385.175038438543,1.0
857,11420.804296311297,1.0
858,11485.005859444489,1.0
859,11472.458697744878,1.0
860,11438.47829585898,1.0
861,11439.295645191904,1.0
862,11629.080196246488,1.0
863,11698.435024226974,1.0
864,11768.700639859042,1.0
865,11747.825198120512,1.0
866,11672.46389074659,1.0
867,11658.91533454094,1.0
868,11667.26343482927,1.0
869,11643.700933563223,1.0
870,11665.005814039028,1.0
871,11717.860756294178,1.0
872,11721.440670866665,1.0
873,11715.876843710113,1.0
874,11722.111727882493,1.0
875,11724.216449605838,1.0
876,11714.38843736136,1.0
877,11721.145254768275,1.0
878,11710.996343247596,1.0
879,11709.293689440907,1.0
880,11701.228735572759,1.0
881,11634.83090004036,1.0
882,11669.388920623427,1.0
883,11619.423959496922,1.0
884,11690.31344107479,1.0
885,11733.060056129483,1.0
886,11750.245156191657,1.0
887,11722.171188630731,1.0
888,11811.510490947578,1.0
889,11817.092250710743,1.0
890,11921.686538325532,1.0
891,11978.56310356865,1.0
892,11954.58626470774,1.0
893,11928.768030294252,1.0
894,11964.936210186748,1.0
895,11990.590219676527,1.0
896,12040.64295619329,1.0
897,12055.661042319678,1.0
898,12054.417085713685,1.0
899,12009.532715186624,1.0
900,11994.894045263278,1.0
901,11995.143214113035,1.0
902,12005.040125319756,1.0
903,12172.496693500285,1.0
904,12235.125850180077,1.0
905,12205.00095871564,1.0
906,12245.864650076132,1.0
907,12237.964864953088,1.0
908,12395.959623592575,1.0
909,12422.565948875565,1.0
910,12445.510247124215,1.0
911,12474.945205144812,1.0
912,12421.595700475746,1.0
913,12455.222169336417,1.0
914,12394.474048708027,1.0
915,12377.021847189482,1.0
916,12422.562173589962,1.0
917,12440.846825583838,1.0
918,12471.140661078982,1.0
919,12519.302923330337,1.0
920,12439.505655373581,1.0
921,12433.142411490719,1.0
922,12488.237985750899,1.0
923,12438.305114552013,1.0
924,12431.259487796515,1.0
925,12519.873935277701,1.0
926,12462.186627451465,1.0
927,12430.776251239406,1.0
928,12380.620638189981,1.0
929,12467.502229579657,1.0
930,12464.659439521043,1.0
931,12466.195036939824,1.0
932,12465.562676601421,1.0
933,12441.528264635072,1.0
934,12417.325852459418,1.0
935,12439.957745824471,1.0
936,12427.11705566927,1.0
937,12441.831231304666,1.0
938,12461.216379051644,1.0
939,12470.673469485684,1.0
940,12461.761907821194,1.0
941,12486.953444824678,1.0
942,12555.779732820829,1.0
943,12535.121370004435,1.0
944,12520.045710772609,1.0
945,12535.386583818005,1.0
946,12514.999097743586,1.0
947,12495.885770559982,1.0
948,12527.42167501832,1.0
949,12519.313305365742,1.0
950,12506.211176682575,1.0
951,12460.106445084537,1.0
952,12495.919748130405,1.0
953,12464.710405876674,1.0
954,12473.89190046174,1.0
955,12466.458363110592,1.0
956,12466.70941960315,1.0
957,12534.758942586604,1.0
958,12515.571997333755,1.0
959,12661.949258353221,1.0
960,12615.926639217032,1.0
961,12580.49841530261,1.0
962,12537.700833892282,1.0
963,12564.999924083315,1.0
964,12582.72111470103,1.0
965,12544.82102253843,1.0
966,12547.78367791492,1.0
967,12489.909493451367,1.0
968,12543.056076519304,1.0
969,12606.184514720011,1.0
970,12641.95157051725,1.0
971,12642.91898745287,1.0
972,12636.865316989404,1.0
973,12559.317175430286,1.0
974,12583.479947107115,1.0
975,12582.271855714343,1.0
976,12562.233583558149,1.0
977,12568.584557762802,1.0
978,12627.960362074718,1.0
979,12614.890323319172,1.0
980,12596.75101982099,1.0
981,12606.312874430494,1.0
982,12539.224161632856,1.0
983,12578.405963257475,1.0
984,12635.103202434479,1.0
985,12562.234527379547,1.0
986,12550.344265374757,1.0
987,12576.247443714297,1.0
988,12572.933686776782,1.0
989,12556.901936466144,1.0
990,12610.637464088057,1.0
991,12620.688218183075,1.0
992,12638.33201544594,1.0
993,12619.643407892609,1.0
994,12627.891463112475,1.0
995,12535.50644913588,1.0
996,12549.792129855405,1.0
997,12602.808465570057,1.0
998,12419.178573868801,1.0
