step,net_worth,action
137,9959.596229291968,0.0
138,9959.596229291968,0.0
139,9959.596229291968,0.0
140,9959.596229291968,0.0
141,9959.596229291968,0.0
142,9959.596229291968,0.0
143,9959.596229291968,0.0
144,9959.596229291968,0.0
145,9959.596229291968,0.0
146,9959.596229291968,0.0
147,9959.596229291968,0.0
148,9959.596229291968,0.0
149,9959.596229291968,0.0
150,9959.596229291968,0.0
151,9959.596229291968,0.0
152,9959.596229291968,0.0
153,9959.596229291968,0.0
154,9959.596229291968,0.0
155,9959.596229291968,0.0
156,9959.596229291968,0.0
157,9959.596229291968,0.0
158,9959.596229291968,0.0
159,9959.596229291968,0.0
160,9959.596229291968,0.0
161,9959.596229291968,0.0
162,9959.596229291968,0.0
163,9959.596229291968,0.0
164,9959.596229291968,0.0
165,9959.596229291968,0.0
166,9959.596229291968,0.0
167,9959.596229291968,0.0
168,9959.596229291968,0.0
169,9959.596229291968,0.0
170,9959.596229291968,0.0
171,9959.596229291968,0.0
172,9959.596229291968,0.0
173,9959.596229291968,0.0
174,9959.596229291968,0.0
175,9959.596229291968,0.0
176,9959.596229291968,0.0
177,9959.596229291968,0.0
178,9959.596229291968,0.0
179,9959.596229291968,0.0
180,9959.596229291968,0.0
181,9959.596229291968,0.0
182,9959.596229291968,0.0
183,9959.596229291968,0.0
184,9959.596229291968,0.0
185,9959.596229291968,0.0
186,9959.596229291968,0.0
187,9959.596229291968,0.0
188,9959.596229291968,0.0
189,9959.596229291968,0.0
190,9959.596229291968,0.0
191,9959.596229291968,0.0
192,9959.596229291968,0.0
193,9959.596229291968,0.0
194,9959.596229291968,0.0
195,9959.596229291968,0.0
196,9959.596229291968,0.0
197,9959.596229291968,0.0
198,9959.596229291968,0.0
199,9959.596229291968,0.0
200,9959.596229291968,0.0
201,9959.596229291968,0.0
202,9959.596229291968,0.0
203,9959.596229291968,0.0
204,9959.596229291968,0.0
205,9959.596229291968,0.0
206,9959.596229291968,0.0
207,9959.596229291968,0.0
208,9959.596229291968,0.0
209,9959.596229291968,0.0
210,9959.596229291968,0.0
211,9959.596229291968,0.0
212,9959.596229291968,0.0
213,9959.596229291968,0.0
214,9959.596229291968,0.0
215,9959.596229291968,0.0
216,9959.596229291968,0.0
217,9959.596229291968,0.0
218,9959.596229291968,0.0
219,9959.596229291968,0.0
220,9959.596229291968,0.0
221,9959.596229291968,0.0
222,9959.596229291968,0.0
223,9959.596229291968,0.0
224,9959.596229291968,0.0
225,9959.596229291968,0.0
226,9959.596229291968,0.0
227,9959.596229291968,0.0
228,9959.596229291968,0.0
229,9959.596229291968,0.0
230,9959.596229291968,0.0
231,9959.596229291968,0.0
232,9959.596229291968,0.0
233,9959.596229291968,0.0
234,9959.596229291968,0.0
235,9959.596229291968,0.0
236,9959.596229291968,0.0
237,9959.596229291968,0.0
238,9959.596229291968,0.0
239,9959.596229291968,0.0
240,9959.596229291968,0.0
241,9959.596229291968,0.0
242,9959.596229291968,0.0
243,9959.596229291968,0.0
244,9959.596229291968,0.0
245,9959.596229291968,0.0
246,9959.596229291968,0.0
247,9959.596229291968,0.0
248,9959.596229291968,0.0
249,9959.596229291968,0.0
250,9959.596229291968,0.0
251,9959.596229291968,0.0
252,9959.596229291968,0.0
253,9959.596229291968,0.0
254,9959.596229291968,0.0
255,9959.596229291968,0.0
256,9959.596229291968,0.0
257,9959.596229291968,0.0
258,9959.596229291968,0.0
259,9959.596229291968,0.0
260,9959.596229291968,0.0
261,9959.596229291968,0.0
262,9959.596229291968,0.0
263,9959.596229291968,0.0
264,9959.596229291968,0.0
265,9959.596229291968,0.0
266,9959.596229291968,0.0
267,9959.596229291968,0.0
268,9959.596229291968,0.0
269,9959.596229291968,0.0
270,9959.596229291968,0.0
271,9959.596229291968,0.0
272,9959.596229291968,0.0
273,9959.596229291968,0.0
274,9959.596229291968,0.0
275,9959.596229291968,0.0
276,9959.596229291968,0.0
277,9959.596229291968,0.0
278,9959.596229291968,0.0
279,9959.596229291968,0.0
280,9959.596229291968,0.0
281,9959.596229291968,0.0
282,9959.596229291968,0.0
283,9959.596229291968,0.0
284,9959.596229291968,0.0
285,9959.596229291968,0.0
286,9959.596229291968,0.0
287,9959.596229291968,0.0
288,9959.596229291968,0.0
289,9959.596229291968,0.0
290,9959.596229291968,0.0
291,9959.596229291968,0.0
292,9959.596229291968,0.0
293,9959.596229291968,0.0
294,9959.596229291968,0.0
295,9959.596229291968,0.0
296,9959.596229291968,0.0
297,9959.596229291968,0.0
298,9959.596229291968,0.0
299,9959.596229291968,0.0
300,9959.596229291968,0.0
301,9959.596229291968,0.0
302,9997.79219869159,1.0
303,9982.800509289651,0.0
304,9982.800509289651,0.0
305,9982.800509289651,0.0
306,9982.800509289651,0.0
307,9982.800509289651,0.0
308,9982.800509289651,0.0
309,9982.800509289651,0.0
310,9982.800509289651,0.0
311,9982.800509289651,0.0
312,9982.800509289651,0.0
313,9982.800509289651,0.0
314,9982.800509289651,0.0
315,9982.800509289651,0.0
316,9982.800509289651,0.0
317,9982.800509289651,0.0
318,9982.800509289651,0.0
319,9982.800509289651,0.0
320,9982.800509289651,0.0
321,9982.800509289651,0.0
322,9982.800509289651,0.0
323,9982.800509289651,0.0
324,9982.800509289651,0.0
325,9982.800509289651,0.0
326,9982.800509289651,0.0
327,9982.800509289651,0.0
328,9982.800509289651,0.0
329,9982.800509289651,0.0
330,9982.800509289651,0.0
331,9982.800509289651,0.0
332,9982.800509289651,0.0
333,9982.800509289651,0.0
334,9982.800509289651,0.0
335,9982.800509289651,0.0
336,9982.800509289651,0.0
337,9982.800509289651,0.0
338,9982.800509289651,0.0
339,9982.800509289651,0.0
340,9982.800509289651,0.0
341,9982.800509289651,0.0
342,9982.800509289651,0.0
343,9982.800509289651,0.0
344,9982.800509289651,0.0
345,9982.800509289651,0.0
346,9982.800509289651,0.0
347,9982.800509289651,0.0
348,9982.800509289651,0.0
349,9982.800509289651,0.0
350,9982.800509289651,0.0
351,9982.800509289651,0.0
352,9982.800509289651,0.0
353,9982.800509289651,0.0
354,9982.800509289651,0.0
355,9982.800509289651,0.0
356,9982.800509289651,0.0
357,9982.800509289651,0.0
358,9982.800509289651,0.0
359,9982.800509289651,0.0
360,9982.800509289651,0.0
361,9982.800509289651,0.0
362,9982.800509289651,0.0
363,9982.800509289651,0.0
364,9982.800509289651,0.0
365,9982.800509289651,0.0
366,9982.800509289651,0.0
367,9982.800509289651,0.0
368,9982.800509289651,0.0
369,9982.800509289651,0.0
370,9982.800509289651,0.0
371,9982.800509289651,0.0
372,9982.800509289651,0.0
373,9982.800509289651,0.0
374,9982.800509289651,0.0
375,9982.800509289651,0.0
376,9982.800509289651,0.0
377,9982.800509289651,0.0
378,9982.800509289651,0.0
379,9982.800509289651,0.0
380,9982.800509289651,0.0
381,9982.800509289651,0.0
382,9982.800509289651,0.0
383,9982.800509289651,0.0
384,9982.800509289651,0.0
385,9982.800509289651,0.0
386,9982.800509289651,0.0
387,9982.800509289651,0.0
388,9982.800509289651,0.0
389,9982.800509289651,0.0
390,9982.800509289651,0.0
391,9982.800509289651,0.0
392,9982.800509289651,0.0
393,9982.800509289651,0.0
394,9982.800509289651,0.0
395,9982.800509289651,0.0
396,9982.800509289651,0.0
397,9982.800509289651,0.0
398,9982.800509289651,0.0
399,9982.800509289651,0.0
400,9982.800509289651,0.0
401,9982.800509289651,0.0
402,9982.800509289651,0.0
403,9982.800509289651,0.0
404,9982.800509289651,0.0
405,9982.800509289651,0.0
406,9982.800509289651,0.0
407,9982.800509289651,0.0
408,9982.800509289651,0.0
409,9982.800509289651,0.0
410,9982.800509289651,0.0
411,9982.800509289651,0.0
412,9982.800509289651,0.0
413,9982.800509289651,0.0
414,9982.800509289651,0.0
415,9982.800509289651,0.0
416,9982.800509289651,0.0
417,9982.800509289651,0.0
418,9982.800509289651,0.0
419,9960.521308663767,1.0
420,9945.586355975167,0.0
421,9945.586355975167,0.0
422,9945.586355975167,0.0
423,9945.586355975167,0.0
424,9945.586355975167,0.0
425,9945.586355975167,0.0
426,9945.586355975167,0.0
427,9945.586355975167,0.0
428,9945.586355975167,0.0
429,9945.586355975167,0.0
430,9945.586355975167,0.0
431,9945.586355975167,0.0
432,9945.586355975167,0.0
433,9945.586355975167,0.0
434,9945.586355975167,0.0
435,9945.586355975167,0.0
436,9945.586355975167,0.0
437,9945.586355975167,0.0
438,9945.586355975167,0.0
439,9945.586355975167,0.0
440,9945.586355975167,0.0
441,9945.586355975167,0.0
442,9945.586355975167,0.0
443,9945.586355975167,0.0
444,9945.586355975167,0.0
445,9945.586355975167,0.0
446,9945.586355975167,0.0
447,9945.586355975167,0.0
448,9945.586355975167,0.0
449,9945.586355975167,0.0
450,9945.586355975167,0.0
451,9945.586355975167,0.0
452,9945.586355975167,0.0
453,9945.586355975167,0.0
454,9945.586355975167,0.0
455,9945.586355975167,0.0
456,9945.586355975167,0.0
457,9945.586355975167,0.0
458,9945.586355975167,0.0
459,9945.586355975167,0.0
460,9945.586355975167,0.0
461,9945.586355975167,0.0
462,9945.586355975167,0.0
463,9945.586355975167,0.0
464,9945.586355975167,0.0
465,9945.586355975167,0.0
466,9945.586355975167,0.0
467,9945.586355975167,0.0
468,9945.586355975167,0.0
469,9945.586355975167,0.0
470,9945.586355975167,0.0
471,9945.586355975167,0.0
472,9945.586355975167,0.0
473,9945.586355975167,0.0
474,9945.586355975167,0.0
475,9945.586355975167,0.0
476,9945.586355975167,0.0
477,9945.586355975167,0.0
478,9945.586355975167,0.0
479,9945.586355975167,0.0
480,9945.586355975167,0.0
481,9945.586355975167,0.0
482,9945.586355975167,0.0
483,9945.586355975167,0.0
484,9945.586355975167,0.0
485,9945.586355975167,0.0
486,9945.586355975167,0.0
487,9945.586355975167,0.0
488,9945.586355975167,0.0
489,9945.586355975167,0.0
490,9945.586355975167,0.0
491,9945.586355975167,0.0
492,9945.586355975167,0.0
493,9945.586355975167,0.0
494,9945.586355975167,0.0
495,9945.586355975167,0.0
496,9945.586355975167,0.0
497,9945.586355975167,0.0
498,9945.586355975167,0.0
499,9945.586355975167,0.0
500,9945.586355975167,0.0
501,9945.586355975167,0.0
502,9945.586355975167,0.0
503,9945.586355975167,0.0
504,9945.586355975167,0.0
505,9945.586355975167,0.0
506,9945.586355975167,0.0
507,9945.586355975167,0.0
508,9945.586355975167,0.0
509,9945.586355975167,0.0
510,9945.586355975167,0.0
511,9945.586355975167,0.0
512,9945.586355975167,0.0
513,9945.586355975167,0.0
514,9945.586355975167,0.0
515,9945.586355975167,0.0
516,9945.586355975167,0.0
517,9945.586355975167,0.0
518,9945.586355975167,0.0
519,9945.586355975167,0.0
520,9945.586355975167,0.0
521,9945.586355975167,0.0
522,9945.586355975167,0.0
523,9945.586355975167,0.0
524,9945.586355975167,0.0
525,9945.586355975167,0.0
526,9945.586355975167,0.0
527,9945.586355975167,0.0
528,9945.586355975167,0.0
529,9945.586355975167,0.0
530,9945.586355975167,0.0
531,9945.586355975167,0.0
532,9945.586355975167,0.0
533,9945.586355975167,0.0
534,9945.586355975167,0.0
535,9945.586355975167,0.0
536,9945.586355975167,0.0
537,9945.586355975167,0.0
538,9945.586355975167,0.0
539,9945.586355975167,0.0
540,9945.586355975167,0.0
541,9945.586355975167,0.0
542,9945.586355975167,0.0
543,9945.586355975167,0.0
544,9945.586355975167,0.0
545,9945.586355975167,0.0
546,9945.586355975167,0.0
547,9945.586355975167,0.0
548,9945.586355975167,0.0
549,9945.586355975167,0.0
550,9945.586355975167,0.0
551,9945.586355975167,0.0
552,9945.586355975167,0.0
553,9945.586355975167,0.0
554,9945.586355975167,0.0
555,9945.586355975167,0.0
556,9945.586355975167,0.0
557,9945.586355975167,0.0
558,9945.586355975167,0.0
559,9945.586355975167,0.0
560,9945.586355975167,0.0
561,9945.586355975167,0.0
562,9945.586355975167,0.0
563,9945.586355975167,0.0
564,9945.586355975167,0.0
565,9945.586355975167,0.0
566,9945.586355975167,0.0
567,9945.586355975167,0.0
568,9945.586355975167,0.0
569,9945.586355975167,0.0
570,9945.586355975167,0.0
571,9945.586355975167,0.0
572,9945.586355975167,0.0
573,9945.586355975167,0.0
574,9945.586355975167,0.0
575,9945.586355975167,0.0
576,9945.586355975167,0.0
577,9945.586355975167,0.0
578,9945.586355975167,0.0
579,9945.586355975167,0.0
580,9945.586355975167,0.0
581,9945.586355975167,0.0
582,9945.586355975167,0.0
583,9945.586355975167,0.0
584,9945.586355975167,0.0
585,9945.586355975167,0.0
586,9945.586355975167,0.0
587,9945.586355975167,0.0
588,9945.586355975167,0.0
589,9945.586355975167,0.0
590,9945.586355975167,0.0
591,9945.586355975167,0.0
592,9945.586355975167,0.0
593,9945.586355975167,0.0
594,9945.586355975167,0.0
595,9945.586355975167,0.0
596,9945.586355975167,0.0
597,9945.586355975167,0.0
598,9945.586355975167,0.0
599,9945.586355975167,0.0
600,9945.586355975167,0.0
601,9945.586355975167,0.0
602,9945.586355975167,0.0
603,9945.586355975167,0.0
604,9945.586355975167,0.0
605,9945.586355975167,0.0
606,9945.586355975167,0.0
607,9945.586355975167,0.0
608,9945.586355975167,0.0
609,9945.586355975167,0.0
610,9945.586355975167,0.0
611,9945.586355975167,0.0
612,9945.586355975167,0.0
613,9945.586355975167,0.0
614,9945.586355975167,0.0
615,9945.586355975167,0.0
616,9945.586355975167,0.0
617,9945.586355975167,0.0
618,9945.586355975167,0.0
619,9945.586355975167,0.0
620,9945.586355975167,0.0
621,9945.586355975167,0.0
622,9945.586355975167,0.0
623,9945.586355975167,0.0
624,9945.586355975167,0.0
625,9945.586355975167,0.0
626,9945.586355975167,0.0
627,9945.586355975167,0.0
628,9945.586355975167,0.0
629,9945.586355975167,0.0
630,9945.586355975167,0.0
631,9945.586355975167,0.0
632,9945.586355975167,0.0
633,9945.586355975167,0.0
634,9945.586355975167,0.0
635,9945.586355975167,0.0
636,9945.586355975167,0.0
637,9945.586355975167,0.0
638,9945.586355975167,0.0
639,9945.586355975167,0.0
640,9945.586355975167,0.0
641,9945.586355975167,0.0
642,9945.586355975167,0.0
643,9945.586355975167,0.0
644,9945.586355975167,0.0
645,9945.586355975167,0.0
646,9945.586355975167,0.0
647,9945.586355975167,0.0
648,9945.586355975167,0.0
649,9945.586355975167,0.0
650,9945.586355975167,0.0
651,9945.586355975167,0.0
652,9945.586355975167,0.0
653,9945.586355975167,0.0
654,9945.586355975167,0.0
655,9945.586355975167,0.0
656,9945.586355975167,0.0
657,9945.586355975167,0.0
658,9945.586355975167,0.0
659,9945.586355975167,0.0
660,9945.586355975167,0.0
661,9945.586355975167,0.0
662,9945.586355975167,0.0
663,9945.586355975167,0.0
664,9945.586355975167,0.0
665,9945.586355975167,0.0
666,9945.586355975167,0.0
667,9945.586355975167,0.0
668,9945.586355975167,0.0
669,9945.586355975167,0.0
670,9945.586355975167,0.0
671,9945.586355975167,0.0
672,9945.586355975167,0.0
673,9945.586355975167,0.0
674,9945.586355975167,0.0
675,9945.586355975167,0.0
676,9945.586355975167,0.0
677,9945.586355975167,0.0
678,9945.586355975167,0.0
679,9945.586355975167,0.0
680,9945.586355975167,0.0
681,9945.586355975167,0.0
682,9945.586355975167,0.0
683,9945.586355975167,0.0
684,9945.586355975167,0.0
685,9945.586355975167,0.0
686,9945.586355975167,0.0
687,9945.586355975167,0.0
688,9945.586355975167,0.0
689,9945.586355975167,0.0
690,9945.586355975167,0.0
691,9945.586355975167,0.0
692,9945.586355975167,0.0
693,9945.586355975167,0.0
694,9945.586355975167,0.0
695,9945.586355975167,0.0
696,9945.586355975167,0.0
697,9945.586355975167,0.0
698,9945.586355975167,0.0
699,9945.586355975167,0.0
700,9945.586355975167,0.0
701,9945.586355975167,0.0
702,9945.586355975167,0.0
703,9945.586355975167,0.0
704,9945.586355975167,0.0
705,9945.586355975167,0.0
706,9945.586355975167,0.0
707,9945.586355975167,0.0
708,9945.586355975167,0.0
709,9945.586355975167,0.0
710,9945.586355975167,0.0
711,9945.586355975167,0.0
712,9945.586355975167,0.0
713,9945.586355975167,0.0
714,9945.586355975167,0.0
715,9945.586355975167,0.0
716,9945.586355975167,0.0
717,9945.586355975167,0.0
718,9945.586355975167,0.0
719,9945.586355975167,0.0
720,9945.586355975167,0.0
721,9945.586355975167,0.0
722,9945.586355975167,0.0
723,9945.586355975167,0.0
724,9945.586355975167,0.0
725,9945.586355975167,0.0
726,9945.586355975167,0.0
727,9945.586355975167,0.0
728,9945.586355975167,0.0
729,9945.586355975167,0.0
730,9945.586355975167,0.0
731,9945.586355975167,0.0
732,9945.586355975167,0.0
733,9945.586355975167,0.0
734,9945.586355975167,0.0
735,9945.586355975167,0.0
736,9945.586355975167,0.0
737,9945.586355975167,0.0
738,9945.586355975167,0.0
739,9945.586355975167,0.0
740,9945.586355975167,0.0
741,9945.586355975167,0.0
742,9945.586355975167,0.0
743,9945.586355975167,0.0
744,9945.586355975167,0.0
745,9945.586355975167,0.0
746,9945.586355975167,0.0
747,9945.586355975167,0.0
748,9945.586355975167,0.0
749,9945.586355975167,0.0
750,9945.586355975167,0.0
751,9945.586355975167,0.0
752,9945.586355975167,0.0
753,9945.586355975167,0.0
754,9945.586355975167,0.0
755,9945.586355975167,0.0
756,9945.586355975167,0.0
757,9945.586355975167,0.0
758,9945.586355975167,0.0
759,9945.586355975167,0.0
760,9945.586355975167,0.0
761,9945.586355975167,0.0
762,9945.586355975167,0.0
763,9945.586355975167,0.0
764,9945.586355975167,0.0
765,9945.586355975167,0.0
766,9945.586355975167,0.0
767,9945.586355975167,0.0
768,9945.586355975167,0.0
769,9945.586355975167,0.0
770,9945.586355975167,0.0
771,9945.586355975167,0.0
772,9945.586355975167,0.0
773,9945.586355975167,0.0
774,9945.586355975167,0.0
775,9945.586355975167,0.0
776,9945.586355975167,0.0
777,9945.586355975167,0.0
778,9945.586355975167,0.0
779,9945.586355975167,0.0
780,9945.586355975167,0.0
781,9945.586355975167,0.0
782,9945.586355975167,0.0
783,9945.586355975167,0.0
784,9945.586355975167,0.0
785,9945.586355975167,0.0
786,9945.586355975167,0.0
787,9945.586355975167,0.0
788,9945.586355975167,0.0
789,9945.586355975167,0.0
790,9945.586355975167,0.0
791,9945.586355975167,0.0
792,9945.586355975167,0.0
793,9945.586355975167,0.0
794,9945.586355975167,0.0
795,9945.586355975167,0.0
796,9945.586355975167,0.0
797,9945.586355975167,0.0
798,9945.586355975167,0.0
799,9945.586355975167,0.0
800,9945.586355975167,0.0
801,9945.586355975167,0.0
802,9945.586355975167,0.0
803,9945.586355975167,0.0
804,9945.586355975167,0.0
805,9945.586355975167,0.0
806,9945.586355975167,0.0
807,9945.586355975167,0.0
808,9945.586355975167,0.0
809,9945.586355975167,0.0
810,9945.586355975167,0.0
811,9945.586355975167,0.0
812,9945.586355975167,0.0
813,9945.586355975167,0.0
814,9945.586355975167,0.0
815,9945.586355975167,0.0
816,9945.586355975167,0.0
817,9945.586355975167,0.0
818,9945.586355975167,0.0
819,9945.586355975167,0.0
820,9945.586355975167,0.0
821,9945.586355975167,0.0
822,9945.586355975167,0.0
823,9945.586355975167,0.0
824,9945.586355975167,0.0
825,9945.586355975167,0.0
826,9945.586355975167,0.0
827,9945.586355975167,0.0
828,9945.586355975167,0.0
829,9945.586355975167,0.0
830,9945.586355975167,0.0
831,9945.586355975167,0.0
832,9945.586355975167,0.0
833,9945.586355975167,0.0
834,9945.586355975167,0.0
835,9945.586355975167,0.0
836,9945.586355975167,0.0
837,9945.586355975167,0.0
838,9945.586355975167,0.0
839,9945.586355975167,0.0
840,9945.586355975167,0.0
841,9945.586355975167,0.0
842,9945.586355975167,0.0
843,9945.586355975167,0.0
844,9945.586355975167,0.0
845,9924.691769097184,1.0
846,9909.80882977058,0.0
847,9909.80882977058,0.0
848,9909.80882977058,0.0
849,9909.80882977058,0.0
850,9909.80882977058,0.0
851,9909.80882977058,0.0
852,9909.80882977058,0.0
853,9909.80882977058,0.0
854,9909.80882977058,0.0
855,9909.80882977058,0.0
856,9909.80882977058,0.0
857,9909.80882977058,0.0
858,9909.80882977058,0.0
859,9909.80882977058,0.0
860,9909.80882977058,0.0
861,9909.80882977058,0.0
862,9909.80882977058,0.0
863,9909.80882977058,0.0
864,9909.80882977058,0.0
865,9909.80882977058,0.0
866,9909.80882977058,0.0
867,9909.80882977058,0.0
868,9909.80882977058,0.0
869,9909.80882977058,0.0
870,9909.80882977058,0.0
871,9909.80882977058,0.0
872,9909.80882977058,0.0
873,9909.80882977058,0.0
874,9909.80882977058,0.0
875,9909.80882977058,0.0
876,9909.80882977058,0.0
877,9909.80882977058,0.0
878,9909.80882977058,0.0
879,9909.80882977058,0.0
880,9909.80882977058,0.0
881,9909.80882977058,0.0
882,9909.80882977058,0.0
883,9909.80882977058,0.0
884,9909.80882977058,0.0
885,9909.80882977058,0.0
886,9909.80882977058,0.0
887,9909.80882977058,0.0
888,9909.80882977058,0.0
889,9909.80882977058,0.0
890,9909.80882977058,0.0
891,9909.80882977058,0.0
892,9909.80882977058,0.0
893,9909.80882977058,0.0
894,9909.80882977058,0.0
895,9909.80882977058,0.0
896,9909.80882977058,0.0
897,9909.80882977058,0.0
898,9909.80882977058,0.0
899,9909.80882977058,0.0
900,9909.80882977058,0.0
901,9909.80882977058,0.0
902,9909.80882977058,0.0
903,9909.80882977058,0.0
904,9909.80882977058,0.0
905,9909.80882977058,0.0
906,9909.80882977058,0.0
907,9909.80882977058,0.0
908,9909.80882977058,0.0
909,9909.80882977058,0.0
910,9909.80882977058,0.0
911,9909.80882977058,0.0
912,9909.80882977058,0.0
913,9909.80882977058,0.0
914,9909.80882977058,0.0
915,9909.80882977058,0.0
916,9909.80882977058,0.0
917,9909.80882977058,0.0
918,9909.80882977058,0.0
919,9909.80882977058,0.0
920,9909.80882977058,0.0
921,9909.80882977058,0.0
922,9909.80882977058,0.0
923,9909.80882977058,0.0
924,9909.80882977058,0.0
925,9909.80882977058,0.0
926,9909.80882977058,0.0
927,9909.80882977058,0.0
928,9909.80882977058,0.0
929,9909.80882977058,0.0
930,9909.80882977058,0.0
931,9909.80882977058,0.0
932,9909.80882977058,0.0
933,9909.80882977058,0.0
934,9909.80882977058,0.0
935,9909.80882977058,0.0
936,9909.80882977058,0.0
937,9909.80882977058,0.0
938,9909.80882977058,0.0
939,9909.80882977058,0.0
940,9909.80882977058,0.0
941,9909.80882977058,0.0
942,9909.80882977058,0.0
943,9909.80882977058,0.0
944,9909.80882977058,0.0
945,9909.80882977058,0.0
946,9909.80882977058,0.0
947,9909.80882977058,0.0
948,9909.80882977058,0.0
949,9909.80882977058,0.0
950,9909.80882977058,0.0
951,9909.80882977058,0.0
952,9909.80882977058,0.0
953,9909.80882977058,0.0
954,9909.80882977058,0.0
955,9909.80882977058,0.0
956,9909.80882977058,0.0
957,9909.80882977058,0.0
958,9909.80882977058,0.0
959,9909.80882977058,0.0
960,9909.80882977058,0.0
961,9909.80882977058,0.0
962,9909.80882977058,0.0
963,9909.80882977058,0.0
964,9909.80882977058,0.0
965,9909.80882977058,0.0
966,9909.80882977058,0.0
967,9909.80882977058,0.0
968,9909.80882977058,0.0
969,9909.80882977058,0.0
970,9909.80882977058,0.0
971,9909.80882977058,0.0
972,9909.80882977058,0.0
973,9909.80882977058,0.0
974,9909.80882977058,0.0
975,9909.80882977058,0.0
976,9909.80882977058,0.0
977,9909.80882977058,0.0
978,9909.80882977058,0.0
979,9909.80882977058,0.0
980,9909.80882977058,0.0
981,9909.80882977058,0.0
982,9909.80882977058,0.0
983,9909.80882977058,0.0
984,9909.80882977058,0.0
985,9909.80882977058,0.0
986,9909.80882977058,0.0
987,9909.80882977058,0.0
988,9909.80882977058,0.0
989,9909.80882977058,0.0
990,9909.80882977058,0.0
991,9909.80882977058,0.0
992,9909.80882977058,0.0
993,9909.80882977058,0.0
994,9909.80882977058,0.0
995,9909.80882977058,0.0
996,9909.80882977058,0.0
997,9909.80882977058,0.0
998,9909.80882977058,0.0
999,9909.80882977058,0.0
1000,9909.80882977058,0.0
1001,9909.80882977058,0.0
1002,9909.80882977058,0.0
1003,9909.80882977058,0.0
1004,9909.80882977058,0.0
1005,9909.80882977058,0.0
1006,9909.80882977058,0.0
1007,9909.80882977058,0.0
1008,9909.80882977058,0.0
1009,9909.80882977058,0.0
1010,9909.80882977058,0.0
1011,9909.80882977058,0.0
1012,9909.80882977058,0.0
