datetime,open,high,low,close,volume,timestamp,sma_7,sma_25,sma_99,rsi_14,macd,macd_signal,macd_hist,volume_sma_20,roc_12,market_regime
2019-05-07 00:00:00,172.98,182.76,167.89,169.18,732496.87861,1557187200,165.57,164.75799999999998,143.25434343434344,56.01733130440319,1.926296232015119,1.550920019868213,0.375376212146906,339026.46421149996,0.09345915201654598,-2.0
2019-05-08 00:00:00,169.07,173.17,164.8,170.85,296436.29384,1557273600,167.09285714285716,165.0724,143.9250505050505,57.39564516095258,2.244048769753306,1.6895457698452316,0.5545029999080742,334042.3317,0.0816714150047484,-2.0
2019-05-09 00:00:00,170.88,173.88,166.57,170.9,284663.99456,1557360000,168.39142857142858,165.21919999999997,144.55747474747474,57.43865027994835,2.4714155868444436,1.8459197332450743,0.6254958535993693,332248.445345,0.07275123972129816,-2.0
2019-05-10 00:00:00,170.96,176.7,168.46,172.91,425543.74021,1557446400,169.0842857142857,165.7376,145.2288888888889,59.220687602862675,2.7817295821512573,2.033081703026311,0.7486478791249462,340845.808152,0.09540703199239786,-2.0
2019-05-11 00:00:00,172.92,205.23,172.92,190.2,885292.38389,1557532800,172.86999999999998,166.73080000000002,146.0720202020202,70.61731788327239,4.372411719988207,2.5009477064186907,1.8714640135695166,370937.905375,0.22622654890077998,-2.0
2019-05-12 00:00:00,190.2,204.32,181.0,188.11,823372.28148,1557619200,176.45000000000002,167.6252,146.85676767676767,68.13838717867097,5.4021209536782635,3.081182355870605,2.3209385978076584,398613.099511,0.16239263424581352,-2.0
2019-05-13 00:00:00,188.07,206.87,185.32,195.84,669265.46524,1557705600,179.71285714285713,168.52560000000003,147.75050505050504,72.04681706922335,6.76394874698326,3.817735634093136,2.946213112890124,413900.2055075,0.22254822398401908,-2.0
2019-05-14 00:00:00,195.83,219.81,194.19,216.4,864211.00603,1557792000,186.45857142857145,170.27599999999998,148.84868686868685,79.31490768609125,9.393939767413286,4.932976460757166,4.4609633066561205,435785.90373250004,0.3373709906680675,-2.0
2019-05-15 00:00:00,216.4,250.27,216.21,248.1,574697.29927,1557878400,197.49428571428572,173.2848,150.27121212121213,85.55235573792272,13.876195526811017,6.721620273967936,7.154575252843081,443387.9170765,0.47625847911460184,-2.0
2019-05-16 00:00:00,248.06,279.76,241.76,264.25,1733360.8936,1557964800,210.82999999999998,177.1112,151.88484848484848,87.6032986208202,18.518120175606242,9.080920254295599,9.437199921310643,505038.16861500003,0.6142333536957851,-2.0
