datetime,open,high,low,close,volume,timestamp,sma_7,sma_25,sma_99,rsi_14,macd,macd_signal,macd_hist,volume_sma_20,roc_12,market_regime
2019-09-04 14:00:00,175.45,176.6,175.18,175.59,12327.115,1567605600,176.35142857142858,174.4144,174.7910101010101,50.0,0.0,0.0,0.0,11915.883893,-0.007916168346716823,0.0
2019-09-04 15:00:00,175.51,176.19,175.2,175.42,7636.07324,1567609200,176.35142857142858,174.4144,174.7910101010101,0.0,-0.013561253561249487,-0.0027122507122498973,-0.01084900284899959,11915.883893,-0.007916168346716823,1.0
2019-09-04 16:00:00,175.4,177.69,175.16,177.14,15995.09493,1567612800,176.35142857142858,174.4144,174.7910101010101,91.5937618866482,0.11317635408801152,0.020465470247802386,0.09271088384020913,11915.883893,-0.007916168346716823,-1.0
2019-09-04 17:00:00,177.08,177.98,176.93,177.23,13934.59055,1567616400,176.35142857142858,174.4144,174.7910101010101,92.00634373000128,0.2183619286954297,0.06004476193732785,0.15831716675810184,11915.883893,-0.007916168346716823,1.0
2019-09-04 18:00:00,177.31,177.65,175.58,175.81,7670.02988,1567620000,176.35142857142858,174.4144,174.7910101010101,50.168459797801596,0.1850074708671059,0.08503730372328347,0.09997016714382242,11915.883893,-0.007916168346716823,2.0
2019-09-04 19:00:00,175.79,177.6,175.71,177.41,8339.34486,1567623600,176.35142857142858,174.4144,174.7910101010101,67.88755741419375,0.28440204127659285,0.12491025123394536,0.1594917900426475,11915.883893,-0.007916168346716823,2.0
2019-09-04 20:00:00,177.37,178.15,175.65,175.86,21977.94514,1567627200,176.35142857142858,174.4144,174.7910101010101,49.51805887576504,0.2353875076512395,0.1470057025174042,0.08838180513383531,11915.883893,-0.007916168346716823,2.0
2019-09-04 21:00:00,175.86,176.48,175.61,176.4,6921.60219,1567630800,176.46714285714285,174.4144,174.7910101010101,54.17067599270014,0.23738025187472545,0.16508061238886845,0.07229963948585699,11915.883893,-0.007916168346716823,2.0
2019-09-04 22:00:00,176.43,176.94,173.0,174.44,20360.86053,1567634400,176.32714285714286,174.4144,174.7910101010101,39.823955021901334,0.07988305430762921,0.14804110077262062,-0.0681580464649914,11915.883893,-0.007916168346716823,2.0
2019-09-04 23:00:00,174.46,174.99,173.51,174.72,19256.87352,1567638000,175.98142857142858,174.4144,174.7910101010101,42.17984128295499,-0.022086351812561134,0.11401561025558427,-0.1361019620681454,11915.883893,-0.007916168346716823,2.0
2019-09-05 00:00:00,174.7,174.8,173.69,174.2,9613.11975,1567641600,175.54857142857145,174.4144,174.7910101010101,39.11698873527535,-0.14320669732765623,0.06257114873893618,-0.2057778460665924,11915.883893,-0.007916168346716823,2.0
2019-09-05 01:00:00,174.21,174.56,173.58,174.26,7797.03472,1567645200,175.32714285714286,174.4144,174.7910101010101,39.66142716423594,-0.23168324498391257,0.0037202699943664277,-0.235403514978279,11915.883893,-0.007916168346716823,2.0
2019-09-05 02:00:00,174.28,174.78,173.7,174.2,6349.3648,1567648800,174.8685714285714,174.4144,174.7910101010101,39.28312108811932,-0.30314853736433633,-0.05765349147737413,-0.2454950458869622,11915.883893,-0.007916168346716823,2.0
2019-09-05 03:00:00,174.16,174.76,173.41,174.4,12113.12836,1567652400,174.66,174.4144,174.7910101010101,41.29326134985458,-0.33973076316252104,-0.11406894581440352,-0.22566181734811752,11915.883893,-0.005814616349332891,2.0
2019-09-05 04:00:00,174.4,175.42,174.34,174.83,10008.93978,1567656000,174.4357142857143,174.4144,174.7910101010101,45.47302273621943,-0.33021848123044606,-0.15729885289761203,-0.17291962833283403,11915.883893,-0.013040532911821057,2.0
2019-09-05 05:00:00,174.85,175.57,174.53,175.19,8531.41813,1567659600,174.54285714285714,174.4144,174.7910101010101,48.76209651039904,-0.29028471639784925,-0.1838960255976595,-0.10638869080018976,11915.883893,-0.011510466625289095,2.0
